filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
EthaEpita.mp3,0.23296061916066785,0.027589237317442894,2515.8748909068786,1550.6473769491997,4066.5509475090253,0.19249021763319266,-437.8977256476076,35.04207176815474,-46.998000961671195,39.09222894779621,-16.88165425007273,3.6808184168285214,-15.861057616948308,2.222172025760924,-5.2026380066917595,6.171772334244645,2.3742767648464436,-5.976985817422451,0.5226694391625057,-6.350990406963422,1.7329501573077923,-2.6507953897857206,8.212045835930564,0.2324015924599533,2.005286168658522,0.12435052226510178,clarence
MalataBambareku.mp3,0.24378103424654332,0.023689541965723038,2253.9502025667894,1378.4740449974363,3562.59161252624,0.1877404582053724,-434.9518615045935,51.84501307469577,-53.19334383985167,33.14517831498539,0.15709688857285503,-9.354031130802268,-10.196048000076754,3.5570902293814317,-5.143898086223798,5.190648700983627,-0.012684699646332667,-2.5405606996141983,1.1148736349587176,-3.9739596077811625,0.7891855371293836,-4.671383609147673,-0.5927397745946371,-5.2609100587245035,0.8080243302059519,-1.4818978112609633,clarence
MamaKanduluBinduwak.mp3,0.255492255663232,0.02510225959122181,1696.6892442153946,824.6813922511885,2496.7445516500834,0.17215800739876977,-432.41793098379014,88.15641420083465,-51.053290405830055,-6.098660869339761,42.69078585957266,-3.6771607477458086,-10.617338939538643,19.641458401831017,-0.18671703018991057,-14.978918478106996,5.67192134087495,0.024836429323291224,-12.26241232667377,5.413452259457329,5.690225784571573,-13.054862238509092,-4.6972824558502335,5.668592747446075,-5.727640694152151,-5.734335303122458,deepika
MuduSeetha.mp3,0.22834062708415812,0.042847245931625366,2044.3449816719299,1468.6622963853515,3455.4541053417665,0.15784059884747484,-371.80400225083383,56.560110341611136,-31.573781357766602,23.15184783823839,-10.412878007082355,1.3537358892956928,-2.8334057123209355,-0.16913866759753643,2.1336507928921633,-0.3851414827371168,-7.12732085654628,-1.6069370482416285,1.9858860160641558,-1.2100222832317282,1.87658429439944,-3.776995960733948,-0.3971323593512288,-0.31858406195847316,1.5917327400564698,-2.319642331775149,deepika
Saroja.mp3,0.24222225540358866,0.016056790947914124,1753.931450531539,816.8921028338366,2407.2291938143985,0.17300504796645222,-480.86517327323867,66.06502024062544,-45.28329219837899,-11.590443484836745,28.71317061454542,-4.754822651139974,-10.510711367831373,12.088190184530873,-1.8042233063800979,-10.302909342134276,7.839332605759367,2.9273145990781804,-9.889824334238043,1.1938822841331873,3.1860257273225785,-6.733618875683941,1.9686565123527744,7.646243857772781,-4.47317993544039,-3.466611937207113,deepika
SinaPodak.mp3,0.24474968745510678,0.020196137949824333,1496.5625825710295,819.5781370431469,2257.2426007628073,0.14503993928986067,-484.4086958587941,95.71644855923435,-38.65060700407601,-10.949349483613188,35.888440937615236,-1.7670409437784533,-17.076076197606803,9.44550606536833,1.3757948526348593,-12.65560819825415,4.339618457075278,6.754987841580395,-7.129119162394075,-1.4565835234171125,2.954233859684733,-5.701405875126269,-0.019197318978227684,8.286870556916815,-1.3129297283209034,-5.4536663005016806,deepika
AtheethaDiviye.mp3,0.23240982358232887,0.02407180890440941,2286.4423120094675,1507.4737028988861,3723.9025586071366,0.179178134638451,-424.89925011193407,45.25581307868391,-37.69081002105967,26.27980934960073,-14.010903774526131,4.148676061432719,-4.561074527076426,0.5332840749984602,1.1814886028582159,-1.1748970650496913,-0.8690563497237435,-2.5914272803605267,0.5362821339040966,-5.27677003557742,-4.094424828609844,-1.0159091401689448,3.756022230275853,-1.510511937063918,1.4014097907351213,-1.076246684441448,jothipala
BambaraWage.mp3,0.22142049138599126,0.040630970150232315,2305.6503900035013,1409.675773873852,3625.18217433728,0.18690571301341158,-421.26655188451434,40.85420429386372,-39.857387605618406,28.147827463569854,-6.509023421083642,-4.210186451994242,1.08187774522007,2.283798813398794,-8.14074248417574,3.5298535738214163,-1.9815096299292545,-4.782411052784973,0.269159059895484,-5.335800037515966,-4.492174305622829,-0.8840230474447961,3.176954417742064,-6.080998230621442,3.9088855216783154,-5.291393169487247,jothipala
ChandraMe.mp3,0.24573049522445425,0.0421222485601902,1836.817419960564,735.5698759737402,2543.2603000512922,0.1825197204098277,-440.1636544896807,96.77811452575978,-71.35385954297155,-13.555531099728373,48.52345875578129,-9.334419751994952,-21.379469357300646,18.11232378145196,3.508908425308444,-9.912208118639278,11.189159326561507,2.109289052358735,-11.8413249276982,6.34212442476384,5.757669798330448,-8.329304592377516,5.041216935910834,6.998923281157704,-11.556584478563765,-2.709357809583324,jothipala
HandaPaayanaWage.mp3,0.254449526737718,0.022474538534879684,2419.550651466654,1210.3059277868751,3700.498563170169,0.2204300231256929,-454.5207000156874,38.64161132794145,-64.51644643085373,47.35748352821694,-10.619227153652263,-20.914329001339482,15.89920258593176,-16.44117853122893,9.90341344489708,10.657655379542875,-2.27770173529516,11.83739994216753,-5.865893849372686,1.6097468105483712,4.004998151468015,-6.98299846942962,6.56340091802627,-0.3335253586942918,-1.4223016886960138,4.131886716594055,jothipala
